freq (Hz),v (m/s),Thrust force (N)
96,37,-80.92316522
96,38,-76.28290515
96,39,-72.3049742
96,40,-69.05135828
96,41,-66.47294825
96,42,-64.40748931
96,43,-62.63830168
96,44,-60.9629887
96,45,-59.24022645
96,46,-57.40555649
96,47,-55.46218979
96,48,-53.45845888
96,49,-51.46265733
96,50,-49.54224634
96,51,-47.75041081
96,52,-46.11999302
96,53,-44.66320724
96,54,-43.37500916
96,55,-42.23815689
96,56,-41.22849006
96,57,-40.31951054
96,58,-39.48583063
96,59,-38.70540401
96,60,-37.96066939
96,61,-37.23884081
96,62,-36.53160422
96,63,-35.83445817
96,64,-35.14589122
96,65,-34.4665368
101,0,65.01377168
101,1,68.09130887
101,2,71.65225553
101,3,75.71810926
101,4,80.33879482
101,5,85.59148029
101,6,91.57940804
101,7,98.43461922
101,8,106.3256505
101,9,115.4720433
101,10,126.168265
101,11,138.8147385
101,12,153.9104496
101,13,172.2050593
101,14,193.7539021
101,15,219.1298037
101,16,249.2085028
101,17,257.5483151
101,18,186.32364
101,19,40.15190133
101,20,-83.69300017
101,21,-170.8932868
101,22,-265.2677763
101,23,-328.1436196
101,24,-321.051974
101,25,-273.8107871
101,26,-225.9519004
101,27,-190.0056907
101,28,-165.5808486
101,29,-151.1443898
101,30,-143.3504403
101,31,-137.2506371
101,32,-129.4642357
101,33,-119.7016532
101,34,-109.520678
101,35,-100.415579
101,36,-92.91694095
101,37,-86.77272847
101,38,-81.50908073
101,39,-76.81761707
101,40,-72.63257147
101,41,-69.01860566
101,42,-66.03015062
101,43,-63.63298765
101,44,-61.70089506
101,45,-60.05821892
101,46,-58.53259035
101,47,-56.99395113
101,48,-55.37145569
101,49,-53.65084445
101,50,-51.8598192
101,51,-50.04925062
101,52,-48.27595307
101,53,-46.59007591
101,54,-45.02791137
101,55,-43.6094748
101,56,-42.33953997
101,57,-41.21070031
101,58,-40.20723892
101,59,-39.30893443
101,60,-38.49427997
101,61,-37.74288172
101,62,-37.03700999
101,63,-36.3624009
101,64,-35.70846744
101,65,-35.06809304
106,0,61.87561821
106,1,64.66815753
106,2,67.88137307
106,3,71.52846307
106,4,75.64864062
106,5,80.30463076
106,6,85.57990685
106,7,91.5793552
106,8,98.43417812
106,9,106.3114854
106,10,115.4312888
106,11,126.0930082
106,12,138.6899004
106,13,153.7357403
106,14,171.9456384
106,15,192.9184819
106,16,218.4843318
106,17,247.7950143
106,18,249.2564936
106,19,169.5166138
106,20,25.52948514
106,21,-88.64822384
106,22,-166.1399437
106,23,-253.2881435
106,24,-318.2038187
106,25,-319.1535733
106,26,-276.5976564
106,27,-228.9591736
106,28,-191.8580436
106,29,-165.6977093
106,30,-149.0900124
106,31,-139.9686481
106,32,-134.3616632
106,33,-128.3601807
106,34,-120.3538258
106,35,-111.0308085
106,36,-101.8921162
106,37,-93.96786015
106,38,-87.46133875
106,39,-82.05609341
106,40,-77.3536063
106,41,-73.12390901
106,42,-69.33040054
106,43,-66.03255571
106,44,-63.27799519
106,45,-61.04307016
106,46,-59.22904377
106,47,-57.69319269
106,48,-56.28935803
106,49,-54.9001118
106,50,-53.45318127
106,51,-51.92279915
106,52,-50.32074732
106,53,-48.68270225
106,54,-47.05442798
106,55,-45.48061506
106,56,-43.99751418
106,57,-42.62931812
106,58,-41.38756871
106,59,-40.27261518
106,60,-39.27618413
106,61,-38.38430492
106,62,-37.58006762
106,63,-36.84591102
106,64,-36.16531493
106,65,-35.52389505
111,0,59.0195658
111,1,61.5663678
111,2,64.48057018
111,3,67.76923062
111,4,71.46351549
111,5,75.61532847
111,6,80.29344482
111,7,85.58264403
111,8,91.58676892
111,9,98.43511489
111,10,106.2941262
111,11,115.386016
111,12,126.0184044
111,13,138.5570318
111,14,153.6088366
111,15,171.605788
111,16,192.0583503
111,17,218.1602566
111,18,246.0551587
111,19,240.1168685
111,20,152.9296793
111,21,12.05360417
111,22,-93.09344244
111,23,-161.9145916
111,24,-242.0709416
111,25,-307.8872987
111,26,-316.1856981
111,27,-278.8919175
111,28,-232.0545841
111,29,-194.0302277
111,30,-166.5058922
111,31,-147.99227
111,32,-137.1588851
111,33,-131.1834171
111,34,-126.3215567
111,35,-120.0541994
111,36,-112.0364931
111,37,-103.3484981
111,38,-95.22990397
111,39,-88.32690859
111,40,-82.64053279
111,41,-77.84586491
111,42,-73.61679159
111,43,-69.78356837
111,44,-66.32925514
111,45,-63.30775243
111,46,-60.7606464
111,47,-58.67181893
111,48,-56.96361614
111,49,-55.51974147
111,50,-54.21655504
111,51,-52.94939804
111,52,-51.6477409
111,53,-50.27878925
111,54,-48.84248292
111,55,-47.36184668
111,56,-45.87220784
111,57,-44.41169848
111,58,-43.01428443
111,59,-41.70561935
111,60,-40.50141102
111,61,-39.40768507
111,62,-38.4222611
111,63,-37.53682822
111,64,-36.73914729
111,65,-36.01506297
116,0,56.41026832
116,1,58.74382167
116,2,61.39917034
116,3,64.37883403
116,4,67.70787299
116,5,71.42998804
116,6,75.60292445
116,7,80.29643422
116,8,85.59402161
116,9,91.59740907
116,10,98.434284
116,11,106.2719592
116,12,115.3382152
116,13,125.940995
116,14,138.4279718
116,15,153.5286721
116,16,171.1235648
116,17,191.2970083
116,18,218.1161427
116,19,243.8361775
116,20,230.2074839
116,21,136.7114825
116,22,-0.305835929
116,23,-97.04779297
116,24,-158.1386689
116,25,-231.6190237
116,26,-297.3825084
116,27,-312.2199498
116,28,-280.5689353
116,29,-235.1422243
116,30,-196.4242789
116,31,-167.7956914
116,32,-147.7203211
116,33,-135.1138815
116,34,-128.1507147
116,35,-123.6969076
116,36,-118.8392068
116,37,-112.3124907
116,38,-104.5135418
116,39,-96.56266046
116,40,-89.39034937
116,41,-83.35717418
116,42,-78.34997267
116,43,-74.06454605
116,44,-70.2387973
116,45,-66.7486159
116,46,-63.59008183
116,47,-60.81157249
116,48,-58.44938391
116,49,-56.49277598
116,50,-54.88035909
116,51,-53.51706699
116,52,-52.29841193
116,53,-51.13194157
116,54,-49.95077703
116,55,-48.71835956
116,56,-47.42614182
116,57,-46.08698153
116,58,-44.72690775
116,59,-43.37726963
116,60,-42.06846187
116,61,-40.82569914
116,62,-39.66679397
116,63,-38.60158984
116,64,-37.63257807
116,65,-36.75622735
121,0,54.01800416
121,1,56.16538669
121,2,58.59525677
121,3,61.30679123
121,4,64.32036678
121,5,67.67338799
121,6,71.41524478
121,7,75.60437577
121,8,80.30897623
121,9,85.61034105
121,10,91.60803801
121,11,98.42953087
121,12,106.2442428
121,13,115.2919921
121,14,125.8505097
121,15,138.3360424
121,16,153.4467244
121,17,170.4880506
121,18,190.7589586
121,19,218.2514657
121,20,241.0226997
121,21,219.6334036
121,22,120.9859321
121,23,-11.59036344
121,24,-100.534476
121,25,-154.7429174
121,26,-221.9158239
121,27,-286.8506085
121,28,-307.3606933
121,29,-281.5374951
121,30,-238.1205713
121,31,-198.9752481
121,32,-169.4127725
121,33,-148.0947765
121,34,-133.8618343
121,35,-125.5678023
121,36,-120.8653712
121,37,-116.905401
121,38,-111.7867682
121,39,-105.1581341
121,40,-97.75723224
121,41,-90.57077675
121,42,-84.24691888
121,43,-78.94855107
121,44,-74.50629047
121,45,-70.64966946
121,46,-67.17062984
121,47,-63.97932848
121,48,-61.08026113
121,49,-58.51657421
121,50,-56.31995672
121,51,-54.48351233
121,52,-52.95846901
121,53,-51.66684962
121,54,-50.52035025
121,55,-49.43779615
121,56,-48.35699977
121,57,-47.23994502
121,58,-46.07226034
121,59,-44.85887645
121,60,-43.61786932
121,61,-42.3741168
121,62,-41.15384412
121,63,-39.98059668
121,64,-38.87275658
121,65,-37.84244305
126,0,51.81759929
126,1,53.80152966
126,2,56.03386719
126,3,58.51133962
126,4,61.25068864
126,5,64.28441933
126,6,67.65552847
126,7,71.41388828
126,8,75.61606628
126,9,80.32795733
126,10,85.62851266
126,11,91.61603623
126,12,98.41933973
126,13,106.2128282
126,14,115.2461665
126,15,125.7462964
126,16,138.3117304
126,17,153.2827695
126,18,169.7536412
126,19,190.5322658
126,20,218.4314762
126,21,237.5405273
126,22,208.5159011
126,23,105.8521864
126,24,-21.84975607
126,25,-103.5795189
126,26,-151.6671374
126,27,-212.9312901
126,28,-276.4242537
126,29,-301.7319133
126,30,-281.7428687
126,31,-240.8864754
126,32,-201.6301593
126,33,-171.2555954
126,34,-148.9416596
126,35,-133.3253693
126,36,-123.5963435
126,37,-118.1550605
126,38,-114.5324908
126,39,-110.5320587
126,40,-105.1529557
126,41,-98.60679295
126,42,-91.71591006
126,43,-85.27095843
126,44,-79.69156084
126,45,-75.01193601
126,46,-71.04250369
126,47,-67.55036112
126,48,-64.37180039
126,49,-61.4425472
126,50,-58.77234341
126,51,-56.39951556
126,52,-54.35175632
126,53,-52.62491369
126,54,-51.18005801
126,55,-49.95300318
126,56,-48.86906716
126,57,-47.85726673
126,58,-46.86056702
126,59,-45.84107543
126,60,-44.78065213
126,61,-43.67822143
126,62,-42.54526612
126,63,-41.40079949
126,64,-40.26674517
126,65,-39.16426343
131,0,49.78758884
131,1,51.62724713
131,2,53.68561544
131,3,55.95764169
131,4,58.45720872
131,5,61.21295066
131,6,64.26291733
131,7,67.65046195
131,8,71.4232747
131,9,75.63545788
131,10,80.35057491
131,11,85.64569406
131,12,91.61952004
131,13,98.40252548
131,14,106.1835002
131,15,115.1878892
131,16,125.654953
131,17,138.3476832
131,18,152.9656321
131,19,169.0243405
131,20,190.6484136
131,21,218.5124192
131,22,233.3541621
131,23,196.9835808
131,24,91.38590922
131,25,-31.13934084
131,26,-106.210687
131,27,-148.8595871
131,28,-204.6266227
131,29,-266.2086949
131,30,-295.4660972
131,31,-281.1655357
131,32,-243.3421312
131,33,-204.335501
131,34,-173.2612671
131,35,-150.1192352
131,36,-133.3768152
131,37,-122.2779859
131,38,-115.8012402
131,39,-112.0110267
131,40,-108.7229367
131,41,-104.4839926
131,42,-98.96118826
131,43,-92.65236568
131,44,-86.32406186
131,45,-80.56855973
131,46,-75.63369092
131,47,-71.47517944
131,48,-67.90433674
131,49,-64.72478352
131,50,-61.80856162
131,51,-59.11038277
131,52,-56.64306975
131,53,-54.44058578
131,54,-52.52716423
131,55,-50.90060589
131,56,-49.52969965
131,57,-48.36142193
131,58,-47.33253136
131,59,-46.38111867
131,60,-45.45538761
131,61,-44.5186113
131,62,-43.5504319
131,63,-42.54535794
131,64,-41.50954678
131,65,-40.45688725
136,0,47.90955786
136,1,49.62123156
136,2,51.52562721
136,3,53.61641393
136,4,55.9051922
136,5,58.41748588
136,6,61.18746729
136,7,64.25350316
136,8,67.65649455
136,9,71.44141351
136,10,75.66009146
136,11,80.3739996
136,12,85.65946836
136,13,91.61704448
136,14,98.38050677
136,15,106.1586288
136,16,115.1048843
136,17,125.6211698
136,18,138.387089
136,19,152.4695652
136,20,168.4220072
136,21,191.0807113
136,22,218.3609284
136,23,228.4612166
136,24,185.1654501
136,25,77.64130751
136,26,-39.51775991
136,27,-108.4565765
136,28,-146.2762084
136,29,-196.9579333
136,30,-256.2842464
136,31,-288.6956163
136,32,-279.8169133
136,33,-245.4018014
136,34,-207.032362
136,35,-175.3894524
136,36,-151.5250665
136,37,-133.8789873
136,38,-121.5711821
136,39,-113.9380237
136,40,-109.5912233
136,41,-106.5824355
136,42,-103.2357961
136,43,-98.75364605
136,44,-93.23199842
136,45,-87.26843411
136,46,-81.51121086
136,47,-76.37927993
136,48,-71.99814363
136,49,-68.27965716
136,50,-65.04742074
136,51,-62.1382165
136,52,-59.45256394
136,53,-56.95921414
136,54,-54.67260602
136,55,-52.62279849
136,56,-50.83103305
136,57,-49.29649125
136,58,-47.99404609
136,59,-46.87973821
136,60,-45.89992634
136,61,-45.00069785
136,62,-44.13534744
136,63,-43.26896497
136,64,-42.38011769
136,65,-41.46018173
141,0,46.16761828
141,1,47.76521488
141,2,49.53270979
141,3,51.46286764
141,4,53.56543587
141,5,55.86339247
141,6,58.38782522
141,7,61.17326316
141,8,64.25541955
141,9,67.67216161
141,10,71.46618644
141,11,75.68728834
141,12,80.39550617
141,13,85.66822408
141,14,91.60691616
141,15,98.36042298
141,16,106.1261927
141,17,115.0094304
141,18,125.6734701
141,19,138.3455879
141,20,151.8273413
141,21,168.0544782
141,22,191.7559457
141,23,217.8656977
141,24,222.88586
141,25,173.185752
141,26,64.65358927
141,27,-47.04517991
141,28,-110.3459185
141,29,-143.8797774
141,30,-189.8789801
141,31,-246.7094214
141,32,-281.5465672
141,33,-277.7334873
141,34,-246.9966808
141,35,-209.6568019
141,36,-177.6092379
141,37,-153.091579
141,38,-134.709591
141,39,-121.3881647
141,40,-112.6116179
141,41,-107.4564626
141,42,-104.3349233
141,43,-101.5579078
141,44,-98.00134887
141,45,-93.36161593
141,46,-87.97042028
141,47,-82.41468686
141,48,-77.20807804
141,49,-72.62999738
141,50,-68.72284092
141,51,-65.37748139
141,52,-62.43516489
141,53,-59.7616027
141,54,-57.27981984
141,55,-54.968906
141,56,-52.8439381
141,57,-50.93150843
141,58,-49.25027079
141,59,-47.80037293
141,60,-46.56150731
141,61,-45.4970998
141,62,-44.56156494
141,63,-43.70798773
141,64,-42.89446918
141,65,-42.08828807
146,0,44.54799018
146,1,46.04344712
146,2,47.68869817
146,3,49.47588225
146,4,51.41321424
146,5,53.52154601
146,6,55.82946955
146,7,58.36853729
146,8,61.17050742
146,9,64.2677231
146,10,67.69565325
146,11,71.49513412
146,12,75.71426412
146,13,80.41285837
146,14,85.67066779
146,15,91.5898361
146,16,98.34868074
146,17,106.0658076
146,18,114.944431
146,19,125.7948722
146,20,138.1490524
146,21,151.1198896
146,22,167.9933696
146,23,192.5721723
146,24,216.9422934
146,25,216.6724917
146,26,161.1603116
146,27,52.44158558
146,28,-53.78185342
146,29,-111.9069981
146,30,-141.6390473
146,31,-183.3431508
146,32,-237.5242649
146,33,-274.1347651
146,34,-274.9704603
146,35,-248.0774424
146,36,-212.1430009
146,37,-179.8905475
146,38,-154.7767424
146,39,-135.7719957
146,40,-121.6246625
146,41,-111.8035483
146,42,-105.7174338
146,43,-102.173272
146,44,-99.6280609
146,45,-96.78832861
146,46,-93.01343414
146,47,-88.32862162
146,48,-83.16528541
146,49,-78.04352546
146,50,-73.35019003
146,51,-69.25832572
146,52,-65.75655916
146,53,-62.7292822
146,54,-60.03713417
146,55,-57.57043422
146,56,-55.26989747
146,57,-53.12219155
146,58,-51.14239026
146,59,-49.35402359
146,60,-47.77350561
146,61,-46.40164938
146,62,-45.22198302
146,63,-44.20397058
146,64,-43.30879117
146,65,-42.49562362
151,0,43.038664
151,1,44.44227864
151,2,45.97793533
151,3,47.63735404
151,4,49.42745674
151,5,51.36728181
151,6,53.48336291
151,7,55.8049202
151,8,58.36070494
151,9,61.17879072
151,10,64.28887861
151,11,67.72473935
151,12,71.52553952
151,13,75.73839879
151,14,80.42482352
151,15,85.66455271
151,16,91.57380883
151,17,98.3366592
151,18,105.9737866
151,19,114.9591298
151,20,125.9218793
151,21,137.7637362
151,22,150.4530569
151,23,168.2644752
151,24,193.4166838
151,25,215.5331402
151,26,209.8801526
151,27,149.1941287
151,28,41.01035479
151,29,-59.78702431
151,30,-113.1672524
151,31,-139.5279463
151,32,-177.3048481
151,33,-228.7535869
151,34,-266.5634771
151,35,-271.595684
151,36,-248.6146662
151,37,-214.4273057
151,38,-182.1998543
151,39,-156.5541583
151,40,-136.9966589
151,41,-122.1799975
151,42,-111.4553772
151,43,-104.4199952
151,44,-100.2416323
151,45,-97.62100883
151,46,-95.24032554
151,47,-92.21987632
151,48,-88.28889482
151,49,-83.66478047
151,50,-78.79301283
151,51,-74.10520257
151,52,-69.87960472
151,53,-66.2115556
151,54,-63.05695769
151,55,-60.30246369
151,56,-57.82780685
151,57,-55.54389162
151,58,-53.4052865
151,59,-51.40418146
151,60,-49.55523854
151,61,-47.87929143
151,62,-46.39081348
151,63,-45.09106449
151,64,-43.96663898
151,65,-42.99195515
156,0,41.62912586
156,1,42.94982292
156,2,44.38685593
156,3,45.93167838
156,4,47.59009918
156,5,49.37957617
156,6,51.32490937
156,7,53.45346769
156,8,55.79172167
156,9,58.36447773
156,10,61.19683529
156,11,64.31685154
156,12,67.75684621
156,13,71.554694
156,14,75.75769734
156,15,80.4303498
156,16,85.64959556
156,17,91.56917575
156,18,98.30008125
156,19,105.880895
156,20,115.0738839
156,21,125.9696992
156,22,137.2068188
156,23,149.9327175
156,24,168.8491839
156,25,194.180477
156,26,213.6047779
156,27,202.5777989
156,28,137.3799827
156,29,30.35365161
156,30,-65.11811627
156,31,-114.1529656
156,32,-137.5248249
156,33,-171.7204165
156,34,-220.4099269
156,35,-258.9224713
156,36,-267.6843217
156,37,-248.5976476
156,38,-216.4519776
156,39,-184.499143
156,40,-158.4048043
156,41,-138.3372651
156,42,-122.9682323
156,43,-111.4899605
156,44,-103.5599986
156,45,-98.63122771
156,46,-95.68699837
156,47,-93.49934746
156,48,-91.05877597
156,49,-87.84680848
156,50,-83.8465353
156,51,-79.36778339
156,52,-74.82225708
156,53,-70.55125442
156,54,-66.74541693
156,55,-63.44538044
156,56,-60.58891452
156,57,-58.06984094
156,58,-55.78561657
156,59,-53.66417167
156,60,-51.67089479
156,61,-49.80196984
156,62,-48.07139801
156,63,-46.49764356
156,64,-45.09349571
156,65,-43.86050244
161,0,40.31013267
161,1,41.5556822
161,2,42.90365003
161,3,44.34533486
161,4,45.88556816
161,5,47.54040081
161,6,49.33313951
161,7,51.28965985
161,8,53.43470426
161,9,55.79061206
161,10,58.37884057
161,11,61.22275364
161,12,64.3492435
161,13,67.78928011
161,14,71.58012672
161,15,75.7714311
161,16,80.42658479
161,17,85.63412474
161,18,91.57230756
161,19,98.22138222
161,20,105.841467
161,21,115.2611922
161,22,125.8654427
161,23,136.5389081
161,24,149.6451877
161,25,169.6933351
161,26,194.7677766
161,27,211.1440144
161,28,194.8403868
161,29,125.7978351
161,30,20.45618894
161,31,-69.83014168
161,32,-114.8890626
161,33,-135.6117997
161,34,-166.5487184
161,35,-212.4961685
161,36,-251.2880075
161,37,-263.3144447
161,38,-248.032145
161,39,-218.168036
161,40,-186.7469262
161,41,-160.3112524
161,42,-139.7646856
161,43,-123.9224047
161,44,-111.8271597
161,45,-103.099886
161,46,-97.38506819
161,47,-93.94030672
161,48,-91.70271858
161,49,-89.63489438
161,50,-87.04086017
161,51,-83.68227356
161,52,-79.69818669
161,53,-75.42489665
161,54,-71.21792129
161,55,-67.33650953
161,56,-63.90355301
161,57,-60.9226242
161,58,-58.32315787
161,59,-56.00857572
161,60,-53.89220829
161,61,-51.9159574
161,62,-50.05364568
161,63,-48.30431589
161,64,-46.68116807
161,65,-45.20058631
166,0,39.07352681
166,1,40.25072284
166,2,41.51798958
166,3,42.86655216
166,4,44.30036771
166,5,45.83420952
166,6,47.49006783
166,7,49.2925899
166,8,51.26520761
166,9,53.42842695
166,10,55.80086498
166,11,58.40201343
166,12,61.25430034
166,13,64.38344212
166,14,67.81948996
166,15,71.60015123
166,16,75.77885632
166,17,80.41202974
166,18,85.6319415
166,19,91.5588528
166,20,98.11457729
166,21,105.9013994
166,22,115.4533044
166,23,125.5721714
166,24,135.8467838
166,25,149.6454979
166,26,170.7196075
166,27,195.1008074
166,28,208.1539915
166,29,186.7456633
166,30,114.5148449
166,31,11.29565348
166,32,-73.97532716
166,33,-115.3989898
166,34,-133.7741627
166,35,-161.7514567
166,36,-205.0077793
166,37,-243.7234573
166,38,-258.5635986
166,39,-246.9375651
166,40,-219.537003
166,41,-188.9002872
166,42,-162.2543179
166,43,-141.2607772
166,44,-124.994173
166,45,-112.3938402
166,46,-102.9837745
166,47,-96.50753295
166,48,-92.4561793
166,49,-89.96867224
166,50,-88.06220096
166,51,-85.94052667
166,52,-83.18090235
166,53,-79.7424002
166,54,-75.84640435
166,55,-71.81608879
166,56,-67.94411558
166,57,-64.4200698
166,58,-61.31619931
166,59,-58.61207723
166,60,-56.23515795
166,61,-54.09934422
166,62,-52.13185564
166,63,-50.28599659
166,64,-48.54215292
166,65,-46.90138465
171,0,37.91208232
171,1,39.02689014
171,2,40.22080444
171,3,41.48503544
171,4,42.8227454
171,5,44.24752652
171,6,45.7801815
171,7,47.44432413
171,8,49.26238851
171,9,51.25354403
171,10,53.43423876
171,11,55.82078933
171,12,58.43184941
171,13,61.28900328
171,14,64.41689158
171,15,67.84517519
171,16,71.61466208
171,17,75.77645208
171,18,80.39481965
171,19,85.64513549
171,20,91.5012044
171,21,98.02729207
171,22,106.0693606
171,23,115.567793
171,24,125.0967643
171,25,135.2245002
171,26,149.9533242
171,27,171.8401606
171,28,195.1208798
171,29,204.6506687
171,30,178.3715613
171,31,103.5858369
171,32,2.844462078
171,33,-77.60285133
171,34,-115.7046469
171,35,-131.9998701
171,36,-157.2933106
171,37,-197.9346861
171,38,-236.2803103
171,39,-253.5062729
171,40,-245.3439772
171,41,-220.5316079
171,42,-190.9171987
171,43,-164.211684
171,44,-142.8131222
171,45,-126.150911
171,46,-113.1290168
171,47,-103.149396
171,48,-95.97559454
171,49,-91.27367871
171,50,-88.38855835
171,51,-86.44956394
171,52,-84.6327599
171,53,-82.38191979
171,54,-79.48880459
171,55,-76.0389451
171,56,-72.28531366
171,57,-68.51702852
171,58,-64.96610781
171,59,-61.76561754
171,60,-58.95108056
171,61,-56.48748115
171,62,-54.30423739
171,63,-52.3256838
171,64,-50.49100096
171,65,-48.76276357
176,0,36.81937668
176,1,37.87705471
176,2,39.00409774
176,3,40.19174315
176,4,41.44242073
176,5,42.76861395
176,6,44.19003055
176,7,45.72939242
176,8,47.40836828
176,9,49.24517502
176,10,51.25464927
176,11,53.45054333
176,12,55.84827917
176,13,58.46602036
176,14,61.32432674
176,15,64.44725095
176,16,67.86501995
176,17,71.62325758
176,18,75.76131988
176,19,80.39154614
176,20,85.65223677
176,21,91.39627863
176,22,98.01718763
176,23,106.308531
176,24,115.5355337
176,25,124.4839485
176,26,134.7576857
176,27,150.5550947
176,28,172.9673102
176,29,194.787111
176,30,200.6598843
176,31,169.7941178
176,32,93.05408378
176,33,-4.928737688
176,34,-80.75873383
176,35,-115.8263844
176,36,-130.2791008
176,37,-153.1419426
176,38,-191.262815
176,39,-228.9993878
176,40,-248.2121581
176,41,-243.2892271
176,42,-221.1356364
176,43,-192.7586412
176,44,-166.1579206
176,45,-144.411144
176,46,-127.3717766
176,47,-113.9854022
176,48,-103.5364501
176,49,-95.74950625
176,50,-90.40195934
176,51,-87.02458677
176,52,-84.89092244
176,53,-83.2095247
176,54,-81.34607391
176,55,-78.95338739
176,56,-75.97792472
176,57,-72.57688634
176,58,-69.00262036
176,59,-65.50148815
176,60,-62.25147277
176,61,-59.34131597
176,62,-56.78071349
176,63,-54.52666908
176,64,-52.51285999
176,65,-50.67347767
181,0,35.78968315
181,1,36.79488445
181,2,37.86079286
181,3,38.97870298
181,4,40.15036257
181,5,41.3872012
181,6,42.70789663
181,7,44.13437981
181,8,45.68772484
181,9,47.38548931
181,10,49.24135454
181,11,51.26704974
181,12,53.47523231
181,13,55.8811024
181,14,58.50209015
181,15,61.35795365
181,16,64.47237282
181,17,67.87965075
181,18,71.62167831
181,19,75.74095156
181,20,80.41008962
181,21,85.61982737
181,22,91.27796184
181,23,98.12084114
181,24,106.5495231
181,25,115.3194168
181,26,123.8030617
181,27,134.5127695
181,28,151.4103017
181,29,174.0211467
181,30,194.0739613
181,31,196.2149618
181,32,161.0858515
181,33,82.952293
181,34,-12.05780939
181,35,-83.4858018
181,36,-115.7830099
181,37,-128.60389
181,38,-149.267917
181,39,-184.9753353
181,40,-221.9121316
181,41,-242.7450523
181,42,-240.8163245
181,43,-221.3431523
181,44,-194.3902712
181,45,-168.0653466
181,46,-146.0436223
181,47,-128.6437582
181,48,-114.9286136
181,49,-104.0916521
181,50,-95.78173815
181,51,-89.8279245
181,52,-85.91155825
181,53,-83.45988615
181,54,-81.75787273
181,55,-80.14549266
181,56,-78.1739847
181,57,-75.66213831
181,58,-72.65906936
181,59,-69.3545554
181,60,-65.98177477
181,61,-62.74307297
181,62,-59.77066538
181,63,-57.11948851
181,64,-54.78170223
181,65,-52.71085025
186,0,34.81788002
186,1,35.77473703
186,2,36.78460573
186,3,37.83885936
186,4,38.93860585
186,5,40.09426327
186,6,41.32352354
186,7,42.64759638
186,8,44.08708511
186,9,45.65910863
186,10,47.37655955
186,11,49.24962077
186,12,51.28861283
186,13,53.50610401
186,14,55.91696696
186,15,58.53770478
186,16,61.38774917
186,17,64.49137944
186,18,67.88900804
186,19,71.60549333
186,20,75.73399366
186,21,80.43386395
186,22,85.52996939
186,23,91.20391579
186,24,98.33455992
186,25,106.7141879
186,26,114.9199252
186,27,123.133619
186,28,134.5311277
186,29,152.459985
186,30,174.9339486
186,31,192.9684426
186,32,191.354759
186,33,152.3145482
186,34,73.30370652
186,35,-18.57809276
186,36,-85.82370492
186,37,-115.5918509
186,38,-126.9677819
186,39,-145.6445662
186,40,-179.0536471
186,41,-215.0418849
186,42,-237.1622818
186,43,-237.9711903
186,44,-221.157312
186,45,-195.7835505
186,46,-169.9052948
186,47,-147.6974071
186,48,-129.9582654
186,49,-115.9350888
186,50,-104.7711138
186,51,-96.02368613
186,52,-89.52381525
186,53,-85.06102463
186,54,-82.20805386
186,55,-80.35311916
186,56,-78.8548247
186,57,-77.20309253
186,58,-75.11082679
186,59,-72.51896959
186,60,-69.5381851
186,61,-66.36485868
186,62,-63.20384836
186,63,-60.21635883
186,64,-57.49720961
186,65,-55.07619684
191,0,33.89937373
191,1,34.81156943
191,2,35.76993786
191,3,36.76594625
191,4,37.80009947
191,5,38.88183803
191,6,40.02789648
191,7,41.25880877
191,8,42.5947955
191,9,44.05270057
191,10,45.64491681
191,11,47.38049385
191,12,49.26781882
191,13,51.31710725
191,14,53.54098238
191,15,55.95355641
191,16,58.5708491
191,17,61.41167697
191,18,64.50572565
191,19,67.88802198
191,20,71.58118861
191,21,75.75374414
191,22,80.42749925
191,23,85.39988818
191,24,91.22748181
191,25,98.6145562
191,26,106.7384958
191,27,114.3700649
191,28,122.5531571
191,29,134.8275027
191,30,153.6355739
191,31,175.6518606
191,32,191.4675145
191,33,186.1220487
191,34,143.5424066
191,35,64.1232424
191,36,-24.5255629
191,37,-87.80910829
191,38,-115.2687947
191,39,-125.3656058
191,40,-142.2478006
191,41,-173.4781592
191,42,-208.4051074
191,43,-231.5145115
191,44,-234.8007979
191,45,-220.588962
191,46,-196.9163494
191,47,-171.6494594
191,48,-149.3570459
191,49,-131.308505
191,50,-116.9894977
191,51,-105.5407946
191,52,-96.4301708
191,53,-89.45384923
191,54,-84.46656278
191,55,-81.16606705
191,56,-79.05503419
191,57,-77.54425086
191,58,-76.10062432
191,59,-74.35889514
191,60,-72.16164936
191,61,-69.5333757
191,62,-66.61607335
191,63,-63.59679373
191,64,-60.64898472
191,65,-57.89756867
196,0,33.0300333
196,1,33.90086123
196,2,34.81178614
196,3,35.75438052
196,4,36.72857955
196,5,37.74287463
196,6,38.81305997
196,7,39.95902024
196,8,41.20065382
196,9,42.55464936
196,10,44.03312324
196,11,45.64434149
196,12,47.39513927
196,13,49.2936427
196,14,51.35040798
196,15,53.5776857
196,16,55.98878539
196,17,58.59952993
196,18,61.42938414
196,19,64.51566137
196,20,67.87064736
196,21,71.56874768
196,22,75.7896465
196,23,80.36169637
196,24,85.27892199
196,25,91.37293975
196,26,98.89211417
196,27,106.5868844
196,28,113.7248495
196,29,122.1284346
196,30,135.391853
196,31,154.8667158
196,32,176.1345987
196,33,189.5759041
196,34,180.5621404
196,35,134.8254992
196,36,55.418627
196,37,-29.93612489
196,38,-89.47565508
196,39,-114.8283737
196,40,-123.7932218
196,41,-139.0559446
196,42,-168.2288774
196,43,-202.0124903
